# ofcuda_matrix cell amazonriver n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/amazonriver_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/amazonriver_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/amazonriver (5536x276, land 1150819 from BYTES)
# engine land from manifest 1150819
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0xb4153bd9be8fcf49 engine_boundary0_hash 0xb4153bd9be8fcf49 match yes
TROOPS boundary 37: [40/0 eng 0x4092556b270ab274 dev 0x4092556b270ab274 ok] [142/0 eng 0x40a4e9bc06fcc070 dev 0x40a4e9bc06fcc070 ok] [165/0 eng 0x409d2916d0bf6d0c dev 0x409d2916d0bf6d0c ok] [166/0 eng 0x40a12c8b685fb686 dev 0x40a12c8b685fb686 ok] [196/0 eng 0x40a6409547fae71a dev 0x40a6409547fae71a ok] [303/0 eng 0x40974309e9d09ea0 dev 0x40974309e9d09ea0 ok] [451/0 eng 0x4099a0a8ac968ac8 dev 0x4099a0a8ac968ac8 ok] [77/0 eng 0x40912a9bc5a7bc5c dev 0x40912a9bc5a7bc5c ok] [101/0 eng 0x4094756b270ab274 dev 0x4094756b270ab274 ok] [215/0 eng 0x4096103a886da888 dev 0x4096103a886da888 ok] [326/0 eng 0x40a89ec5bbd39da0 dev 0x40a89ec5bbd39da0 ok] [341/0 eng 0x4097a309e9d09ea0 dev 0x4097a309e9d09ea0 ok] [361/0 eng 0x409fb3e632226320 dev 0x409fb3e632226320 ok] [369/0 eng 0x409935d94b3394b4 dev 0x409935d94b3394b4 ok] [377/0 eng 0x4091b29bc5a7bc5c dev 0x4091b29bc5a7bc5c ok] [36/0 eng 0x40a081f319113190 dev 0x40a081f319113190 ok] [96/0 eng 0x4094856b270ab274 dev 0x4094856b270ab274 ok] [149/0 eng 0x40a131bc06fcc070 dev 0x40a131bc06fcc070 ok] [220/0 eng 0x40a3f48b685fb686 dev 0x40a3f48b685fb686 ok] [239/0 eng 0x4096f83a886da888 dev 0x4096f83a886da888 ok] [375/0 eng 0x40aa2df319113190 dev 0x40aa2df319113190 ok] [397/0 eng 0x40a69df319113190 dev 0x40a69df319113190 ok] [400/0 eng 0x40a4cdf319113190 dev 0x40a4cdf319113190 ok] [444/0 eng 0x409ef9bfd7f0b550 dev 0x409ef9bfd7f0b550 ok] [456/0 eng 0x409eee476f5c76f8 dev 0x409eee476f5c76f8 ok] [458/0 eng 0x409cc3780df980e0 dev 0x409cc3780df980e0 ok] [482/0 eng 0x409a5dd94b3394b4 dev 0x409a5dd94b3394b4 ok] [9/0 eng 0x40a01323b7ae3b7c dev 0x40a01323b7ae3b7c ok] [39/0 eng 0x40a0d88b685fb686 dev 0x40a0d88b685fb686 ok] [112/0 eng 0x4099483a886da888 dev 0x4099483a886da888 ok] [140/0 eng 0x409c05d94b3394b4 dev 0x409c05d94b3394b4 ok] [159/0 eng 0x40a04f23b7ae3b7c dev 0x40a04f23b7ae3b7c ok] [267/0 eng 0x4099d309e9d09ea0 dev 0x4099d309e9d09ea0 ok] [365/0 eng 0x40956d6b270ab274 dev 0x40956d6b270ab274 ok] [378/0 eng 0x40933a9bc5a7bc5c dev 0x40933a9bc5a7bc5c ok] [66/0 eng 0x409b3709e9d09ea0 dev 0x409b3709e9d09ea0 ok] [78/0 eng 0x40a2c7f319113190 dev 0x40a2c7f319113190 ok] [90/0 eng 0x409b3709e9d09ea0 dev 0x409b3709e9d09ea0 ok] [194/0 eng 0x40a1a28b685fb686 dev 0x40a1a28b685fb686 ok] [256/0 eng 0x4096d96b270ab274 dev 0x4096d96b270ab274 ok] [285/0 eng 0x4096d96b270ab274 dev 0x4096d96b270ab274 ok] [309/0 eng 0x40a2a254564b4564 dev 0x40a2a254564b4564 ok] [29/0 eng 0x40a455f319113190 dev 0x40a455f319113190 ok] [62/0 eng 0x40a5cdf319113190 dev 0x40a5cdf319113190 ok] [118/0 eng 0x4098bd6b270ab274 dev 0x4098bd6b270ab274 ok] [176/0 eng 0x409f1dd94b3394b4 dev 0x409f1dd94b3394b4 ok] [186/0 eng 0x40a4f854564b4564 dev 0x40a4f854564b4564 ok] [205/0 eng 0x4098856b270ab274 dev 0x4098856b270ab274 ok] [459/0 eng 0x40990d6b270ab274 dev 0x40990d6b270ab274 ok] [15/0 eng 0x40a403f319113190 dev 0x40a403f319113190 ok] [107/0 eng 0x40ad9327115115ec dev 0x40ad9327115115ec ok] [124/0 eng 0x40a4f654564b4564 dev 0x40a4f654564b4564 ok] [146/0 eng 0x409a116b270ab274 dev 0x409a116b270ab274 ok] [293/0 eng 0x4099f96b270ab274 dev 0x4099f96b270ab274 ok] [308/0 eng 0x40a67608620638ac dev 0x40a67608620638ac ok] [312/0 eng 0x40a1d7bc06fcc070 dev 0x40a1d7bc06fcc070 ok] [320/0 eng 0x40986e9bc5a7bc5c dev 0x40986e9bc5a7bc5c ok] [340/0 eng 0x40a4b7bc06fcc070 dev 0x40a4b7bc06fcc070 ok] [383/0 eng 0x40a14e54564b4564 dev 0x40a14e54564b4564 ok] [423/0 eng 0x409a116b270ab274 dev 0x409a116b270ab274 ok] [4/0 eng 0x409dd03a886da888 dev 0x409dd03a886da888 ok] [32/0 eng 0x40a569f319113190 dev 0x40a569f319113190 ok] [95/0 eng 0x40a31dbc06fcc070 dev 0x40a31dbc06fcc070 ok] [150/0 eng 0x40a18454564b4564 dev 0x40a18454564b4564 ok] [154/0 eng 0x40a1daeca599ca5a dev 0x40a1daeca599ca5a ok] [160/0 eng 0x40a2d9bc06fcc070 dev 0x40a2d9bc06fcc070 ok] [163/0 eng 0x40a3e323b7ae3b7c dev 0x40a3e323b7ae3b7c ok] [252/0 eng 0x40a1581d4436d444 dev 0x40a1581d4436d444 ok] [258/0 eng 0x409df03a886da888 dev 0x409df03a886da888 ok] [288/0 eng 0x4098ea9bc5a7bc5c dev 0x4098ea9bc5a7bc5c ok] [349/0 eng 0x409b3d6b270ab274 dev 0x409b3d6b270ab274 ok] [450/0 eng 0x40a9d723b7ae3b7c dev 0x40a9d723b7ae3b7c ok] [471/0 eng 0x40a38323b7ae3b7c dev 0x40a38323b7ae3b7c ok] [33/0 eng 0x40a8268b685fb686 dev 0x40a8268b685fb686 ok] [70/0 eng 0x409be16b270ab274 dev 0x409be16b270ab274 ok] [93/0 eng 0x40a1c0eca599ca5a dev 0x40a1c0eca599ca5a ok] [164/0 eng 0x409a369bc5a7bc5c dev 0x409a369bc5a7bc5c ok] [183/0 eng 0x40a60523b7ae3b7c dev 0x40a60523b7ae3b7c ok] [200/0 eng 0x40a660eca599ca5a dev 0x40a660eca599ca5a ok] [234/0 eng 0x409d096b270ab274 dev 0x409d096b270ab274 ok] [242/0 eng 0x40ab8e037ea4b848 dev 0x40ab8e037ea4b848 ok] [249/0 eng 0x40a27a54564b4564 dev 0x40a27a54564b4564 ok] [370/0 eng 0x40a27a54564b4564 dev 0x40a27a54564b4564 ok] [13/0 eng 0x40a757f319113190 dev 0x40a757f319113190 ok] [69/0 eng 0x409df96b270ab274 dev 0x409df96b270ab274 ok] [80/0 eng 0x40a6c68b685fb686 dev 0x40a6c68b685fb686 ok] [153/0 eng 0x40aa57f319113190 dev 0x40aa57f319113190 ok] [177/0 eng 0x40a44654564b4564 dev 0x40a44654564b4564 ok] [227/0 eng 0x40abfe8b685fb686 dev 0x40abfe8b685fb686 ok] [263/0 eng 0x40a0661d4436d444 dev 0x40a0661d4436d444 ok] [339/0 eng 0x40a3c254564b4564 dev 0x40a3c254564b4564 ok] [384/0 eng 0x40a757f319113190 dev 0x40a757f319113190 ok] [435/0 eng 0x40a4b61d4436d444 dev 0x40a4b61d4436d444 ok] [436/0 eng 0x40aae523b7ae3b7c dev 0x40aae523b7ae3b7c ok] [474/0 eng 0x409df96b270ab274 dev 0x409df96b270ab274 ok] [73/0 eng 0x40a5f3bc06fcc070 dev 0x40a5f3bc06fcc070 ok] [305/0 eng 0x40aaf68b685fb686 dev 0x40aaf68b685fb686 ok] [372/0 eng 0x40a24b84f4e84f50 dev 0x40a24b84f4e84f50 ok] [388/0 eng 0x40a8568b685fb686 dev 0x40a8568b685fb686 ok] [408/0 eng 0x40a4ca54564b4564 dev 0x40a4ca54564b4564 ok] [461/0 eng 0x40a7c3f319113190 dev 0x40a7c3f319113190 ok] [463/0 eng 0x409c969bc5a7bc5c dev 0x409c969bc5a7bc5c ok] [487/0 eng 0x40a11e1d4436d444 dev 0x40a11e1d4436d444 ok] [178/0 eng 0x40aa37f319113190 dev 0x40aa37f319113190 ok] [190/0 eng 0x40a86523b7ae3b7c dev 0x40a86523b7ae3b7c ok] [191/0 eng 0x40a91e8b685fb686 dev 0x40a91e8b685fb686 ok] [278/0 eng 0x40a32f84f4e84f50 dev 0x40a32f84f4e84f50 ok] [401/0 eng 0x409dc69bc5a7bc5c dev 0x409dc69bc5a7bc5c ok] [418/0 eng 0x40a6fbbc06fcc070 dev 0x40a6fbbc06fcc070 ok] [76/0 eng 0x40abdff319113190 dev 0x40abdff319113190 ok] [266/0 eng 0x40a174b59385593a dev 0x40a174b59385593a ok] [364/0 eng 0x40a99d23b7ae3b7c dev 0x40a99d23b7ae3b7c ok] [376/0 eng 0x40abdff319113190 dev 0x40abdff319113190 ok] [440/0 eng 0x40a174b59385593a dev 0x40a174b59385593a ok] [120/0 eng 0x40ada9f319113190 dev 0x40ada9f319113190 ok] [137/0 eng 0x40a0854de2d3de2e dev 0x40a0854de2d3de2e ok] [260/0 eng 0x40a6ceeca599ca5a dev 0x40a6ceeca599ca5a ok] [265/0 eng 0x40a0e54de2d3de2e dev 0x40a0e54de2d3de2e ok] [306/0 eng 0x40a1e2b59385593a dev 0x40a1e2b59385593a ok] [409/0 eng 0x40a4381d4436d444 dev 0x40a4381d4436d444 ok] [445/0 eng 0x40a67aeca599ca5a dev 0x40a67aeca599ca5a ok] [111/0 eng 0x40a64b84f4e84f50 dev 0x40a64b84f4e84f50 ok] [131/0 eng 0x40b10df98c8898c8 dev 0x40b10df98c8898c8 ok] [243/0 eng 0x40ac8123b7ae3b7c dev 0x40ac8123b7ae3b7c ok] [268/0 eng 0x40af7ff319113190 dev 0x40af7ff319113190 ok] [292/0 eng 0x40ae27f319113190 dev 0x40ae27f319113190 ok] [447/0 eng 0x40a92e54564b4564 dev 0x40a92e54564b4564 ok] [462/0 eng 0x40a338b59385593a dev 0x40a338b59385593a ok] [23/0 eng 0x40a7b584f4e84f50 dev 0x40a7b584f4e84f50 ok] [50/0 eng 0x40af4854564b4564 dev 0x40af4854564b4564 ok] [98/0 eng 0x40ae748b685fb686 dev 0x40ae748b685fb686 ok] [210/0 eng 0x40a5fc1d4436d444 dev 0x40a5fc1d4436d444 ok] [224/0 eng 0x40aab854564b4564 dev 0x40aab854564b4564 ok] [338/0 eng 0x40ae748b685fb686 dev 0x40ae748b685fb686 ok] [489/0 eng 0x40b3a5ef1652ff41 dev 0x40b3a5ef1652ff41 ok] [108/0 eng 0x40aa28eca599ca5a dev 0x40aa28eca599ca5a ok] [109/0 eng 0x40ac1384f4e84f50 dev 0x40ac1384f4e84f50 ok] [138/0 eng 0x40a65cb59385593a dev 0x40a65cb59385593a ok] [235/0 eng 0x40a52cb59385593a dev 0x40a52cb59385593a ok] [274/0 eng 0x40aa28eca599ca5a dev 0x40aa28eca599ca5a ok] [347/0 eng 0x40a6b61d4436d444 dev 0x40a6b61d4436d444 ok] [42/0 eng 0x40a8ec1d4436d444 dev 0x40a8ec1d4436d444 ok] [134/0 eng 0x40aa0d84f4e84f50 dev 0x40aa0d84f4e84f50 ok] [169/0 eng 0x40a6e6b59385593a dev 0x40a6e6b59385593a ok] [195/0 eng 0x40a46d4de2d3de2e dev 0x40a46d4de2d3de2e ok] [208/0 eng 0x40a606b59385593a dev 0x40a606b59385593a ok] [310/0 eng 0x40a4294de2d3de2e dev 0x40a4294de2d3de2e ok] [407/0 eng 0x40b736ce3e1a5eec dev 0x40b736ce3e1a5eec ok] [457/0 eng 0x40a666b59385593a dev 0x40a666b59385593a ok] [468/0 eng 0x40b218f98c8898c8 dev 0x40b218f98c8898c8 ok] [85/0 eng 0x40a91c1d4436d444 dev 0x40a91c1d4436d444 ok] [119/0 eng 0x40b24a45b42fdb43 dev 0x40b24a45b42fdb43 ok] [141/0 eng 0x40b030de037e6038 dev 0x40b030de037e6038 ok] [162/0 eng 0x40b12591dbd71dbe dev 0x40b12591dbd71dbe ok] [206/0 eng 0x40b33591dbd71dbe dev 0x40b33591dbd71dbe ok] [226/0 eng 0x40b4cd4aa3fd738d dev 0x40b4cd4aa3fd738d ok] [280/0 eng 0x40a846b59385593a dev 0x40a846b59385593a ok] [333/0 eng 0x40a702b59385593a dev 0x40a702b59385593a ok] [368/0 eng 0x40a762b59385593a dev 0x40a762b59385593a ok] [99/0 eng 0x40b1d191dbd71dbe dev 0x40b1d191dbd71dbe ok] [151/0 eng 0x40ac2184f4e84f50 dev 0x40ac2184f4e84f50 ok] [238/0 eng 0x40b106de037e6038 dev 0x40b106de037e6038 ok] [248/0 eng 0x40a6454de2d3de2e dev 0x40a6454de2d3de2e ok] [351/0 eng 0x40ae3eeca599ca5a dev 0x40ae3eeca599ca5a ok] [354/0 eng 0x40aa5c1d4436d444 dev 0x40aa5c1d4436d444 ok] [382/0 eng 0x40afc454564b4564 dev 0x40afc454564b4564 ok] [452/0 eng 0x40b2ae45b42fdb43 dev 0x40b2ae45b42fdb43 ok] [24/0 eng 0x40ad941d4436d444 dev 0x40ad941d4436d444 ok] [52/0 eng 0x40ada41d4436d444 dev 0x40ada41d4436d444 ok] [63/0 eng 0x40a7414de2d3de2e dev 0x40a7414de2d3de2e ok] [188/0 eng 0x40a97ab59385593a dev 0x40a97ab59385593a ok] [254/0 eng 0x40afb6eca599ca5a dev 0x40afb6eca599ca5a ok] [277/0 eng 0x40ab0ab59385593a dev 0x40ab0ab59385593a ok] [467/0 eng 0x40afb6eca599ca5a dev 0x40afb6eca599ca5a ok] [14/0 eng 0x40b25ade037e6038 dev 0x40b25ade037e6038 ok] [147/0 eng 0x40b27ede037e6038 dev 0x40b27ede037e6038 ok] [204/0 eng 0x40aca01d4436d444 dev 0x40aca01d4436d444 ok] [219/0 eng 0x40b6a245b42fdb43 dev 0x40b6a245b42fdb43 ok] [232/0 eng 0x40b46e45b42fdb43 dev 0x40b46e45b42fdb43 ok] [246/0 eng 0x40b49845b42fdb43 dev 0x40b49845b42fdb43 ok] [430/0 eng 0x40aa96b59385593a dev 0x40aa96b59385593a ok] [472/0 eng 0x40b70445b42fdb43 dev 0x40b70445b42fdb43 ok] [20/0 eng 0x40b02ac27a7427a8 dev 0x40b02ac27a7427a8 ok] [129/0 eng 0x40addc1d4436d444 dev 0x40addc1d4436d444 ok] [281/0 eng 0x40abc2b59385593a dev 0x40abc2b59385593a ok] [465/0 eng 0x40b54591dbd71dbe dev 0x40b54591dbd71dbe ok] [46/0 eng 0x40b36a2a2b25a2b2 dev 0x40b36a2a2b25a2b2 ok] [213/0 eng 0x40b55391dbd71dbe dev 0x40b55391dbd71dbe ok] [275/0 eng 0x40b31e2a2b25a2b2 dev 0x40b31e2a2b25a2b2 ok] [323/0 eng 0x40aa954de2d3de2e dev 0x40aa954de2d3de2e ok] [337/0 eng 0x40b824f98c8898c8 dev 0x40b824f98c8898c8 ok] [421/0 eng 0x40b55391dbd71dbe dev 0x40b55391dbd71dbe ok] [478/0 eng 0x40b3022a2b25a2b2 dev 0x40b3022a2b25a2b2 ok] [171/0 eng 0x40abc34de2d3de2e dev 0x40abc34de2d3de2e ok] [181/0 eng 0x40b32c7652cce52d dev 0x40b32c7652cce52d ok] [198/0 eng 0x40b65a91dbd71dbe dev 0x40b65a91dbd71dbe ok] [209/0 eng 0x40b2bc7652cce52d dev 0x40b2bc7652cce52d ok] [255/0 eng 0x40b2c67652cce52d dev 0x40b2c67652cce52d ok] [284/0 eng 0x40b7b745b42fdb43 dev 0x40b7b745b42fdb43 ok] [289/0 eng 0x40bbced02c1bb884 dev 0x40bbced02c1bb884 ok] [327/0 eng 0x40b05b0ea21b6a22 dev 0x40b05b0ea21b6a22 ok] [350/0 eng 0x40b3307652cce52d dev 0x40b3307652cce52d ok] [392/0 eng 0x40b187c27a7427a8 dev 0x40b187c27a7427a8 ok] [410/0 eng 0x40b3f32a2b25a2b2 dev 0x40b3f32a2b25a2b2 ok] [419/0 eng 0x40b78291dbd71dbe dev 0x40b78291dbd71dbe ok] [426/0 eng 0x40b4e5de037e6038 dev 0x40b4e5de037e6038 ok] [431/0 eng 0x40b82f45b42fdb43 dev 0x40b82f45b42fdb43 ok] [481/0 eng 0x40b4012a2b25a2b2 dev 0x40b4012a2b25a2b2 ok] [12/0 eng 0x40b24ec27a7427a8 dev 0x40b24ec27a7427a8 ok] [45/0 eng 0x40b5d4de037e6038 dev 0x40b5d4de037e6038 ok] [105/0 eng 0x40b34f146851b907 dev 0x40b34f146851b907 ok] [197/0 eng 0x40b8ce45b42fdb43 dev 0x40b8ce45b42fdb43 ok] [270/0 eng 0x40b5d4de037e6038 dev 0x40b5d4de037e6038 ok] [381/0 eng 0x40b8dd91dbd71dbe dev 0x40b8dd91dbd71dbe ok] [422/0 eng 0x40ad194de2d3de2e dev 0x40ad194de2d3de2e ok] [438/0 eng 0x40b75191dbd71dbe dev 0x40b75191dbd71dbe ok] [448/0 eng 0x40ba5af98c8898c8 dev 0x40ba5af98c8898c8 ok] [469/0 eng 0x40b90e45b42fdb43 dev 0x40b90e45b42fdb43 ok] [44/0 eng 0x40b5772a2b25a2b2 dev 0x40b5772a2b25a2b2 ok] [103/0 eng 0x40b6712a2b25a2b2 dev 0x40b6712a2b25a2b2 ok] [218/0 eng 0x40ae5f4de2d3de2e dev 0x40ae5f4de2d3de2e ok] [240/0 eng 0x40ae7f4de2d3de2e dev 0x40ae7f4de2d3de2e ok] [334/0 eng 0x40b1c10ea21b6a22 dev 0x40b1c10ea21b6a22 ok] [57/0 eng 0x40afad4de2d3de2e dev 0x40afad4de2d3de2e ok] [83/0 eng 0x40b93791dbd71dbe dev 0x40b93791dbd71dbe ok] [121/0 eng 0x40b5297652cce52d dev 0x40b5297652cce52d ok] [158/0 eng 0x40affd4de2d3de2e dev 0x40affd4de2d3de2e ok] [199/0 eng 0x40b65e2a2b25a2b2 dev 0x40b65e2a2b25a2b2 ok] [241/0 eng 0x40b1635ac9c2ac9d dev 0x40b1635ac9c2ac9d ok] [262/0 eng 0x40b93791dbd71dbe dev 0x40b93791dbd71dbe ok] [271/0 eng 0x40b11b5ac9c2ac9d dev 0x40b11b5ac9c2ac9d ok] [290/0 eng 0x40bacc45b42fdb43 dev 0x40bacc45b42fdb43 ok] [296/0 eng 0x40b2840ea21b6a22 dev 0x40b2840ea21b6a22 ok] [398/0 eng 0x40b11b5ac9c2ac9d dev 0x40b11b5ac9c2ac9d ok] [424/0 eng 0x40b93791dbd71dbe dev 0x40b93791dbd71dbe ok] [427/0 eng 0x40b93791dbd71dbe dev 0x40b93791dbd71dbe ok] [6/0 eng 0x40b8a9de037e6038 dev 0x40b8a9de037e6038 ok] [18/0 eng 0x40b9ca91dbd71dbe dev 0x40b9ca91dbd71dbe ok] [144/0 eng 0x40bd67f98c8898c8 dev 0x40bd67f98c8898c8 ok] [264/0 eng 0x40bd59f98c8898c8 dev 0x40bd59f98c8898c8 ok] [279/0 eng 0x40b33f0ea21b6a22 dev 0x40b33f0ea21b6a22 ok] [332/0 eng 0x40bd67f98c8898c8 dev 0x40bd67f98c8898c8 ok] [336/0 eng 0x40bc8b45b42fdb43 dev 0x40bc8b45b42fdb43 ok] [353/0 eng 0x40b07da6f169ef17 dev 0x40b07da6f169ef17 ok] [7/0 eng 0x40b3ee0ea21b6a22 dev 0x40b3ee0ea21b6a22 ok] [113/0 eng 0x40b12ca6f169ef17 dev 0x40b12ca6f169ef17 ok] [173/0 eng 0x40b3f40ea21b6a22 dev 0x40b3f40ea21b6a22 ok] [247/0 eng 0x40b3ee0ea21b6a22 dev 0x40b3ee0ea21b6a22 ok] [287/0 eng 0x40b3ee0ea21b6a22 dev 0x40b3ee0ea21b6a22 ok] [291/0 eng 0x40ba28de037e6038 dev 0x40ba28de037e6038 ok] [297/0 eng 0x40b40e0ea21b6a22 dev 0x40b40e0ea21b6a22 ok] [319/0 eng 0x40b3ee0ea21b6a22 dev 0x40b3ee0ea21b6a22 ok] [325/0 eng 0x40bb3591dbd71dbe dev 0x40bb3591dbd71dbe ok] [433/0 eng 0x40b12ca6f169ef17 dev 0x40b12ca6f169ef17 ok] [488/0 eng 0x40b2895ac9c2ac9d dev 0x40b2895ac9c2ac9d ok] [28/0 eng 0x40b3295ac9c2ac9d dev 0x40b3295ac9c2ac9d ok] [86/0 eng 0x40b8f42a2b25a2b2 dev 0x40b8f42a2b25a2b2 ok] [94/0 eng 0x40b8f42a2b25a2b2 dev 0x40b8f42a2b25a2b2 ok] [167/0 eng 0x40b7a77652cce52d dev 0x40b7a77652cce52d ok] [245/0 eng 0x40b3295ac9c2ac9d dev 0x40b3295ac9c2ac9d ok] [402/0 eng 0x40b3295ac9c2ac9d dev 0x40b3295ac9c2ac9d ok] [411/0 eng 0x40bdb245b42fdb43 dev 0x40bdb245b42fdb43 ok] [415/0 eng 0x40b89838422994c6 dev 0x40b89838422994c6 ok] [49/0 eng 0x40b6e2c27a7427a8 dev 0x40b6e2c27a7427a8 ok] [53/0 eng 0x40b8557652cce52d dev 0x40b8557652cce52d ok] [56/0 eng 0x40b8577652cce52d dev 0x40b8577652cce52d ok] [81/0 eng 0x40bb64de037e6038 dev 0x40bb64de037e6038 ok] [174/0 eng 0x40b26ca6f169ef17 dev 0x40b26ca6f169ef17 ok] [282/0 eng 0x40bcfd91dbd71dbe dev 0x40bcfd91dbd71dbe ok] [363/0 eng 0x40b3e15ac9c2ac9d dev 0x40b3e15ac9c2ac9d ok] [414/0 eng 0x40be9245b42fdb44 dev 0x40be9245b42fdb44 ok] [416/0 eng 0x40bb68de037e6038 dev 0x40bb68de037e6038 ok] [443/0 eng 0x40c0137cc6444c64 dev 0x40c0137cc6444c64 ok] [34/0 eng 0x40bdd591dbd71dbe dev 0x40bdd591dbd71dbe ok] [126/0 eng 0x40b9177652cce52d dev 0x40b9177652cce52d ok] [156/0 eng 0x40baac2a2b25a2b2 dev 0x40baac2a2b25a2b2 ok] [201/0 eng 0x40bdd591dbd71dbe dev 0x40bdd591dbd71dbe ok] [261/0 eng 0x40b79ac27a7427a8 dev 0x40b79ac27a7427a8 ok] [304/0 eng 0x40b4995ac9c2ac9d dev 0x40b4995ac9c2ac9d ok] [343/0 eng 0x40b9177652cce52d dev 0x40b9177652cce52d ok] [413/0 eng 0x40b4d15ac9c2ac9d dev 0x40b4d15ac9c2ac9d ok] [26/0 eng 0x40baee5d4cfcd071 dev 0x40baee5d4cfcd071 ok] [58/0 eng 0x40bea591dbd71dbe dev 0x40bea591dbd71dbe ok] [115/0 eng 0x40bea591dbd71dbe dev 0x40bea591dbd71dbe ok] [161/0 eng 0x40b3c4a6f169ef17 dev 0x40b3c4a6f169ef17 ok] [182/0 eng 0x40bb7c2a2b25a2b2 dev 0x40bb7c2a2b25a2b2 ok] [328/0 eng 0x40bd10de037e6038 dev 0x40bd10de037e6038 ok] [429/0 eng 0x40b87ac27a7427a8 dev 0x40b87ac27a7427a8 ok] [27/0 eng 0x40b464a6f169ef17 dev 0x40b464a6f169ef17 ok] [155/0 eng 0x40c07922da17eda2 dev 0x40c07922da17eda2 ok] [294/0 eng 0x40b5f15ac9c2ac9d dev 0x40b5f15ac9c2ac9d ok] [348/0 eng 0x40c13f7cc6444c64 dev 0x40c13f7cc6444c64 ok] [386/0 eng 0x40bf5d91dbd71dbe dev 0x40bf5d91dbd71dbe ok] [396/0 eng 0x40bc342a2b25a2b2 dev 0x40bc342a2b25a2b2 ok] [432/0 eng 0x40b464a6f169ef17 dev 0x40b464a6f169ef17 ok] [449/0 eng 0x40b912c27a7427a8 dev 0x40b912c27a7427a8 ok] [19/0 eng 0x40c00ac8edeb8edf device: not created yet (deferred to the next transition)] [67/0 eng 0x40b9c2c27a7427a8 device: not created yet (deferred to the next transition)] [74/0 eng 0x40be80de037e6038 device: not created yet (deferred to the next transition)] [82/0 eng 0x40b9c2c27a7427a8 device: not created yet (deferred to the next transition)] [123/0 eng 0x40c19f7cc6444c64 device: not created yet (deferred to the next transition)] [136/0 eng 0x40c19f7cc6444c64 device: not created yet (deferred to the next transition)] [233/0 eng 0x40b6995ac9c2ac9d device: not created yet (deferred to the next transition)] [257/0 eng 0x40bb577652cce52d device: not created yet (deferred to the next transition)] [380/0 eng 0x40b6995ac9c2ac9d device: not created yet (deferred to the next transition)]
TICK boundary 37 engine_tick 40: dev_hash 0x071c78e48fe661ef engine_hash 0x071c78e48fe661ef match=yes | claims 3663 | dev_claims_total 59640 | live_attacks 296 | engine_attacks 305
INIT_ATTACK at boundary 38 (engine tick 40) slot 296: owner=19 target=0 troops_bits=0x40c00ac8edeb8edf heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 297: owner=67 target=0 troops_bits=0x40b9c2c27a7427a8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 298: owner=74 target=0 troops_bits=0x40be80de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 299: owner=82 target=0 troops_bits=0x40b9c2c27a7427a8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 300: owner=123 target=0 troops_bits=0x40c19f7cc6444c64 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 301: owner=136 target=0 troops_bits=0x40c19f7cc6444c64 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 302: owner=233 target=0 troops_bits=0x40b6995ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 303: owner=257 target=0 troops_bits=0x40bb577652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 38 (engine tick 40) slot 304: owner=380 target=0 troops_bits=0x40b6995ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
